"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","A chromometer value of fresh root|CO_334:0002066","B chromometer value of fresh root|CO_334:0002064","L chromometer of fresh root|CO_334:0002065","apical pubescence visual rating 0-2|CO_334:0000309","branching level counting|CO_334:0000079","branching level counting|month 6|COMP:0000151","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content by specific gravity method|CO_334:0000160","dry matter content percentage|CO_334:0000092","dry matter visual rating 1-3|CO_334:0002012","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first apical branch height measurement in cm|month 6|COMP:0000083","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height measurement in cm|month 6|COMP:0000081","plant height measurement in cm|month 9|COMP:0000082","plant shape visual assessment 1-4|CO_334:0000264","plant stands harvested counting|CO_334:0000010","proportion lodged plants in percentage|CO_334:0000094","root neck length visual rating 0-7|CO_334:0000022","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","specific gravity|CO_334:0000163","sprout count at one-month|CO_334:0000213","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","staygreen visual scale 1-9|CO_334:0000224","stem diameter measurement in cm|month 6|COMP:0000130","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","top yield|CO_334:0000017","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","yield visual rating 1-3|CO_334:0002011","notes"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3489400","TMS21F2248P0056","","plot","6759051","2024-23.GS.C6.SEREN.PYT.50.IB-rep1-TMS21F2248P0056_113","1","1","113","1","13","test","","","","","","","","","","","-0.6","17.0","89.7","1","","","0.0","1","0.0","0.0","1","1","5","","34.4","3","19.6","3","","","5","57.1","24.4","47.6","0.7","5","7","","","","","","10","","","71","4800.0","491.7","0","1.1","14","14","1.0","","","1","3","1","2","3","29.2","1","7","1"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3489418","TMS21F2248P0074","","plot","6759056","2024-23.GS.C6.SEREN.PYT.50.IB-rep1-TMS21F2248P0074_135","1","1","135","3","3","test","","","","","","","","","","","-0.1","15.9","89.4","0","","","0.0","1","0.1","0.0","3","1","5","","36.3","3","27.7","2","","","5","76.2","56.4","63.5","0.5","5","7","","","","","","10","","","152","4700.0","527.4","0","1.1","14","14","1.0","","","1","3","1","2","5","67.6","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3490029","TMS21F2254P0029","","plot","6759021","2024-23.GS.C6.SEREN.PYT.50.IB-rep1-TMS21F2254P0029_111","1","1","111","1","11","test","","","","","","","","","","","-0.8","16.5","85.2","0","","","0.3","2","0.0","0.0","1","1","5","","30.9","2","11.1","3","","","5","35.9","","29.9","","3","7","","","","","","10","","","58","4750.0","401.4","0","1.1","12","12","0.9","","","1","3","1","2","3","","1","7","1"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3490169","TMS21F2255P0072","","plot","6759081","2024-23.GS.C6.SEREN.PYT.50.IB-rep1-TMS21F2255P0072_120","1","1","120","2","13","test","","","","","","","","","","","0.1","28.5","87.2","0","","","0.0","1","0.0","0.0","1","1","5","","32.5","3","17.6","3","","","5","54.3","24.7","45.2","0.6","5","7","","","","","","10","","","82","4900.0","453.8","0","1.1","12","12","0.9","","","1","3","1","2","5","29.6","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","1936","IITA-TMS-IBA000070","","plot","6759017","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-IITA-TMS-IBA000070_216","2","2","216","5","2","check","","","","","","","","","","","-0.8","19.2","88.1","0","","","0.0","1","0.0","0.0","1","1","5","","29.2","2","21.2","3","","","5","72.8","31.7","60.7","0.7","7","9","","","","","","10","","","132","4750.0","357.2","0","1.1","14","14","1.0","","","1","3","1","2","7","38.0","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","5","IITA-TMS-IBA30572","","plot","6759074","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-IITA-TMS-IBA30572_208","2","2","208","4","7","check","","","","","","","","","","","-1.3","17.8","89.5","0","","","0.0","1","0.2","0.2","3","3","5","","28.4","2","8.3","3","","","5","29.3","26.4","24.5","0.5","3","7","","","","","","10","","","62","4550.0","323.4","0","1.1","13","14","0.9","","","1","3","1","2","5","31.6","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","6759036","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-IITA-TMS-IBA980581_235","2","2","235","6","21","check","","","","","","","","","","","-0.4","19.8","87.9","2","","","0.0","1","0.0","0.0","1","1","5","","30.5","2","12.0","3","","","3","39.3","24.3","32.8","0.6","5","9","","","","","","10","","","89","4650.0","383.8","0","1.1","14","14","1.0","","","1","2","1","2","5","29.1","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","39671","TMEB419","","plot","6759039","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMEB419_205","2","2","205","4","10","check","","","","","","","","","","","-0.8","17.7","89.4","0","","","0.2","2","0.0","0.0","1","1","5","","33.2","2","10.8","3","","","5","32.6","18.4","27.2","0.6","3","7","","","","","","10","","","53","5000.0","482.4","0","1.1","14","13","1.0","","","1","3","1","2","5","22.0","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","51500","TMS13F1343P0022","","plot","6759084","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS13F1343P0022_218","2","2","218","5","4","check","","","","","","","","","","","-1.1","19.4","88.9","2","","","0.0","1","0.0","0.0","1","1","5","","35.6","2","14.6","3","","","5","41.0","12.4","34.2","0.7","7","7","","","","","","10","","","124","4900.0","532.9","0","1.1","14","14","1.0","","","1","3","1","1","5","14.8","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","56581","TMS14F1036P0007","IITA-TMS14F1036P0007","plot","6759093","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS14F1036P0007_238","2","2","238","6","24","check","","","","","","","","","","","-1.0","17.9","89.3","0","","","0.0","1","0.0","0.0","1","1","5","","36.2","3","24.3","3","","","5","67.1","32.5","55.9","0.6","5","7","","","","","","10","","","99","4600.0","514.6","0","1.1","13","13","0.9","","","1","3","1","2","5","38.9","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","49826","TMS14F1306P0015","IITA-TMS14F1306P0015","plot","6759096","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS14F1306P0015_239","2","2","239","6","25","check","","","","","","","","","","","0.3","30.9","87.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","425635","TMS15F1302P0027","","plot","6759076","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS15F1302P0027_250","2","2","250","7","17","test","","","","","","","","","","","-0.6","15.6","89.5","1","","","0.0","1","0.0","0.0","1","1","5","","34.8","2","14.7","3","","","5","42.3","25.3","35.3","0.6","5","7","","","","","","10","","","107","4750.0","496.3","0","1.1","14","14","1.0","","","1","3","1","2","5","30.4","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","462496","TMS15F1474P0007","","plot","6759113","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS15F1474P0007_230","2","2","230","5","16","test","","","","","","","","","","","-1.7","21.3","89.9","1","","","0.0","1","0.0","0.0","1","1","5","","30.9","3","10.8","3","","","5","35.0","25.9","29.2","0.5","5","9","","","","","","10","","","66","4900.0","412.9","0","1.1","13","13","0.9","","","1","3","1","2","5","31.1","1","9","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","878885","TMS18F1159P0011","","plot","6759065","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS18F1159P0011_240","2","2","240","6","26","test","","","","","","","","","","","-0.4","30.7","88.0","1","","","0.0","1","0.0","0.0","1","1","5","","27.8","1","17.0","2","","","5","61.0","55.8","50.8","0.5","5","7","","","","","","10","","","115","4350.0","295.8","0","1.1","14","14","1.0","","","1","3","1","2","7","67.0","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","863269","TMS18F1289P0004","","plot","6759110","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS18F1289P0004_210","2","2","210","4","5","test","","","","","","","","","","","-1.2","30.6","86.7","0","","","0.2","2","0.0","0.0","1","1","5","","34.5","3","10.0","3","","","5","29.0","18.7","24.2","0.6","5","3","","","","","","10","","","82","4500.0","463.8","0","1.1","14","14","1.0","","","1","3","1","2","3","22.4","1","7","1"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","864130","TMS18F1309P0044","","plot","6759115","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS18F1309P0044_209","2","2","209","4","6","test","","","","","","","","","","","-0.9","30.1","87.2","2","","","0.0","1","0.0","0.0","1","1","5","","34.0","3","15.0","3","","","5","44.2","18.7","36.9","0.7","7","9","","","","","","10","","","100","4550.0","458.2","0","1.1","14","14","1.0","","","1","3","1","2","3","22.4","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","864690","TMS18F1327P0021","","plot","6759079","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS18F1327P0021_226","2","2","226","5","12","test","","","","","","","","","","","-1.2","16.7","88.9","2","","","0.1","3","0.0","0.0","1","1","5","","32.7","1","12.9","3","","","5","39.3","12.9","32.8","0.7","5","7","","","","","","10","","","70","4500.0","423.4","0","1.1","14","14","1.0","","","1","3","1","2","5","15.4","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","864774","TMS18F1336P0015","","plot","6759106","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS18F1336P0015_227","2","2","227","5","13","test","","","","","","","","","","","-0.5","17.5","88.6","0","","","0.0","1","0.0","0.0","1","1","5","","32.2","2","10.6","3","","","5","33.0","14.2","27.5","0.7","3","9","","","","","","10","","","73","4900.0","447.2","0","1.1","14","14","1.0","","","1","3","1","2","5","17.0","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485075","TMS21F1982P0010","","plot","6759070","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F1982P0010_203","2","2","203","4","12","test","","","","","","","","","","","-0.6","20.6","88.0","0","","","0.0","1","0.0","0.0","1","1","5","","36.0","3","15.2","3","","","5","42.2","17.8","35.2","0.7","5","7","","","","","","10","","","79","4800.0","530.8","0","1.1","14","14","1.0","","","1","3","1","2","7","21.4","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485129","TMS21F1987P0004","","plot","6759058","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F1987P0004_233","2","2","233","6","19","test","","","","","","","","","","","-0.4","15.9","94.4","0","","","0.0","1","0.0","0.0","1","1","5","","36.2","3","10.1","3","","","5","27.8","16.4","23.2","0.6","5","7","","","","","","10","","","80","5000.0","558.9","0","1.1","13","13","0.9","","","1","3","1","2","5","19.7","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485197","TMS21F1997P0002","","plot","6759043","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F1997P0002_206","2","2","206","4","9","test","","","","","","","","","","","-1.3","19.8","89.3","0","","","0.0","1","0.0","0.0","1","1","5","","30.6","1","9.6","2","","","5","31.4","15.8","26.2","0.6","3","7","","","","","","10","","","44","4900.0","406.4","0","1.1","14","14","1.0","","","1","2","1","2","5","19.0","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485199","TMS21F1997P0004","","plot","6759103","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F1997P0004_244","2","2","244","7","23","test","","","","","","","","","","","-0.7","16.3","87.8","0","","","0.0","1","0.0","0.0","1","1","5","","35.3","3","9.5","2","","","5","26.8","22.8","22.3","0.5","5","7","","","","","","10","","","85","4850.0","520.8","0","1.1","13","14","0.9","","","1","2","1","2","3","27.3","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485260","TMS21F2006P0001","","plot","6759042","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2006P0001_202","2","2","202","4","13","test","","","","","","","","","","","0.1","35.2","86.8","0","","","0.0","1","0.0","0.0","1","1","5","","28.9","2","7.4","2","","","5","25.6","10.3","21.4","0.7","3","7","","","","","","10","","","37","5950.0","438.2","0","1.1","14","14","1.0","","","1","3","1","2","5","12.3","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485382","TMS21F2014P0017","","plot","6759054","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2014P0017_217","2","2","217","5","3","test","","","","","","","","","","","-0.8","19.3","88.8","1","","","0.0","1","0.0","0.0","1","1","5","","30.5","1","8.9","2","","","5","29.1","7.9","24.3","0.8","5","9","","","","","","10","","","102","4350.0","357.2","0","1.1","14","14","1.0","","","1","3","1","1","3","9.5","1","5","1"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485439","TMS21F2019P0005","","plot","6759094","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2019P0005_221","2","2","221","5","7","test","","","","","","","","","","","-0.8","14.7","87.8","1","","","0.0","1","0.0","0.0","1","1","5","","33.5","2","9.9","3","","","5","29.6","26.8","24.7","0.5","5","7","","","","","","10","","","63","4950.0","486.2","0","1.1","13","14","0.9","","","1","2","1","2","3","32.2","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485480","TMS21F2024P0005","","plot","6759028","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2024P0005_215","2","2","215","5","1","test","","","","","","","","","","","-0.3","18.0","90.0","0","","","0.0","1","0.0","0.0","1","1","5","","28.7","1","12.4","3","","","5","43.3","32.9","36.1","0.5","3","3","","","","","","10","","","81","4550.0","329.5","0","1.1","14","14","1.0","","","1","3","1","2","5","39.4","1","7","3"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485486","TMS21F2028P0001","","plot","6759112","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2028P0001_223","2","2","223","5","9","test","","","","","","","","","","","-0.6","15.7","89.9","0","","","0.0","1","0.0","0.0","1","1","5","","30.7","1","8.5","3","","","5","27.8","18.3","23.2","0.6","5","7","","","","","","10","","","60","4750.0","395.5","0","1.1","12","12","0.9","","","1","3","1","2","5","21.9","1","7","1"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485716","TMS21F2045P0008","","plot","6759086","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2045P0008_242","2","2","242","7","25","test","","","","","","","","","","","-1.2","18.0","89.7","0","","","0.0","1","0.3","0.2","3","3","5","","31.0","2","16.2","3","","","3","52.1","24.5","43.5","0.6","5","9","","","","","","10","","","137","4550.0","386.5","0","1.1","14","14","1.0","","","1","3","1","2","3","29.4","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485770","TMS21F2045P0062","","plot","6759041","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2045P0062_201","2","2","201","4","14","test","","","","","","","","","","","-0.5","32.9","86.1","0","","","0.0","1","0.0","0.0","1","1","5","","34.3","2","7.9","3","","","3","23.0","20.9","19.2","0.5","5","9","","","","","","10","","","52","4700.0","479.4","0","1.1","13","13","0.9","","","1","3","1","2","3","25.0","1","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485784","TMS21F2048P0003","","plot","6759082","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2048P0003_246","2","2","246","7","21","test","","","","","","","","","","","-1.1","17.5","84.5","0","","","0.0","1","0.1","0.0","2","1","5","","29.4","1","10.1","2","","","5","34.1","12.3","28.5","0.7","5","3","","","","","","10","","","112","4550.0","348.9","0","1.1","14","14","1.0","","","1","3","1","2","3","14.8","2","7","2"," (Operator: @mahmud, Time: )"
"2023","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","11741","23.GS.C6.SEREN.PYT.50.IB","Preliminary Yield Trial (50 Clones) selected from 23.C5.STUDENT2.CET.500.IK for Seren establishment for the 2023 - 2024 breeding season","RCBD","2","5.6","0.14","no","no","2023-September-01","2024-July-24","3","Ibadan","3485814","TMS21F2054P0011","","plot","6759068","2024-23.GS.C6.SEREN.PYT.50.IB-rep2-TMS21F2054P0011_229","2","2","229","5","15","test","","","","","","","","","","","-1.0","18.2","89.2","0","","","0.0","1","0.0","0.0","1","1","5","","30.4","2","10.0","3","","","5","32.9","15.5","27.5","0.6","3","7","","","","","","10","","","90","4950.0","405.1","0","1.1","14","14","1.0","","","1","2","1","2","5","18.5","1","7","2"," (Operator: @mahmud, Time: )"
