TRIAL,YEAR_HARVEST,LOCATION,TRIAL_TYPE,PLOT_NAME,ACCESSION_NAME,PEDIGREE,FAMILY,DARTSEQLD,PLOT_NUMBER,BLOCK_NUMBER,IS_A_CONTROL,REP_NUMBER,RANGE_NUMBER,ROW_NUMBER,COL_NUMBER,SPROUT,SPRTCT1,SPRTCT3,VIGOR,CMD1S,CMD1I,CMD3S,MCMDS,CMD3I,MCMDI,CBB3S,CBB3I,PUBESEVERITY3,APICOL3,PETCOL3,LCOL3,LFSHP3,PLTHT1,BRNHT1,PLTHT2,BRNHT2,PLTHT3,BRNHT3,PLTHT3MAP,BRNHT3MAP,PLTHT4,PLTHT5,PLTHT6,PLTHT8MAP,PLTHT,BRNHT4,BRNHT5,BRNHT,BRNHT6,BRNHT8MAP,LVBRH4,LVBRH5,LVBRH6,LVBRH8MAP,STEMGIRTH4,STEMGIRTH5,STEMGIRTH6,STEMGIRTH8MAP,NOHAV,RTNO,RTROT,RTSZ,RTSHP,RTOUTCOL,RTINNCOL,PLPCOL,TC,NKLGT,EASEPL,SHTWT,RTWT,DM,FYLD,DYLD,HI,TYLD,L.1,A.1,B.1,L.2,A.2,B.2,L,A,B
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2227P0053_944,TMS21F2227P0053,TMS15F1302P0027/?,TMS21F2227,,944,48,,1,,48,17,1,5,5,3,3,1,3,3,1,1,3,0.6,1,7,7,5,5,40,0,30,0,35,0,35,0,100,115,125,113.3,64,,,,,,,,,,0.5,0.6,0.7,0.6,5,23,0,5,2,3,1,1,1,3,1,4.9,10.65,35.58,25.56,9.094248,0.68488746,11.76,87.93,0.38,15.74,89.66,0.7,16.58,88.795,0.54,16.16
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2248P0003_945,TMS21F2248P0003,TMS18F1286P0003/?,TMS21F2248,,945,48,,1,,48,16,1,5,5,5,3,1,3,3,1,1,3,0.4,0,7,7,5,5,45,40,65,45,50,35,53.3,40,135,150,145,143.3,89,45,45,42,35,41.7,1,1,1,1,0.7,0.7,0.7,0.7,5,13,3,5,2,3,1,1,1,3,1,5.95,5.05,39.2,12.12,4.75104,0.459090909,14.28,88.74,0.13,14.92,88.93,0.13,14.67,88.835,0.13,14.795
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2098P0001_946,TMS21F2098P0001,TMS18F1157P0033/TMS18F1309P0044,TMS21F2098,,946,48,,1,,48,15,1,5,5,5,2,0.2,1,1.5,0,0.1,2,0.6,0,7,8,3,5,55,35,55,50,60,50,56.7,45,140,130,145,138.3,88,55,50,48,40,48.3,2,2,3,2.3,0.7,0.7,0.7,0.7,5,20,4,3,2,3,1,1,1,3,1,9.9,9.35,41.01,22.44,9.202644,0.485714286,23.76,87.55,0.28,15.02,89.41,0.49,15.6,88.48,0.385,15.31
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2031P0002_947,TMS21F2031P0002,TMS15F1302P0027/TMS18F1309P0044,TMS21F2031,,947,48,,1,,48,14,1,5,5,5,1,0,1,1,0,0,3,1,1,7,9,3,5,60,40,55,30,60,35,58.3,35,130,125,160,138.3,86,40,40,37,45,41.7,2,2,2,2,0.6,0.8,0.8,0.7,4,15,2,3,2,3,1,1,1,3,1,9.35,5.85,37.28,14.04,5.234112,0.384868421,22.44,86.79,0.14,17,87.92,0.04,15.83,87.355,0.09,16.415
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1983P0010_948,TMS21F1983P0010,TMS18F1033P0018/TMS15F1100P0005,TMS21F1983,,948,48,,1,,48,13,1,5,5,5,3,1,3,3,0.6,0.8,3,0.6,0,7,7,5,5,40,0,45,0,60,55,48.3,18.3,195,165,145,168.3,101,60,55,34,60,58.3,1,1,1,1,1.1,0.7,0.6,0.8,5,24,0,5,2,3,1,1,1,3,1,8.4,6.9,42.92,16.56,7.107552,0.450980392,20.16,89.52,0.5,15.51,89.98,0.21,14.58,89.75,0.355,15.045
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2233P0021_949,TMS21F2233P0021,TMS15F1394P0007/?,TMS21F2233,,949,48,,1,,48,12,1,5,5,7,1,0,1,1,0,0,3,0.4,0,7,7,5,5,60,50,65,55,70,55,65,53.3,115,160,115,130,94,55,60,55,60,58.3,1,1,1,1,0.7,0.9,0.8,0.8,5,15,5,5,2,3,1,1,1,3,1,7.9,5.35,34.31,12.84,4.405404,0.403773585,18.96,87.38,0.42,15.42,86.89,0.77,16.88,87.135,0.595,16.15
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2241P0007_950,TMS21F2241P0007,TMS18F1095P0041/?,TMS21F2241,,950,48,,1,,48,11,1,5,5,5,1,0,1,1,0,0,2,1,0,7,7,5,5,50,30,,30,65,60,57.5,40,145,160,160,155,,40,70,46,40,50,2,2,3,2.3,0.6,0.9,0.7,0.7,5,14,2,5,2,3,1,2,2,3,1,7.75,6.9,38.42,16.56,6.362352,0.470989761,18.6,86.62,0.22,26.05,87.82,0.22,26.56,87.22,0.22,26.305
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2246P0025_951,TMS21F2246P0025,TMS14F1285P0017/?,TMS21F2246,,951,48,,1,,48,10,1,5,5,7,1,0,1,1,0,0,2,0.6,2,7,9,5,5,80,70,60,0,60,0,66.7,23.3,145,150,115,136.7,99,,,,80,80,,,1,1,0.6,0.6,0.8,0.6,5,31,1,5,2,2,1,2,2,3,1,4.95,10.35,42.12,24.84,10.462608,0.676470588,11.88,88.37,0.04,26.09,87,0.18,24.94,87.685,0.11,25.515
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2013P0011_952,TMS21F2013P0011,TMS18F1481P0029/TMS14F1285P0006,TMS21F2013,,952,48,,1,,48,9,0.8,4,4,5,3,1,3,3,1,1,2,1,0,7,7,5,5,0,0,45,25,40,25,28.3,16.7,90,95,100,95,54,,30,,40,35,,1,1,1,0.5,0.5,0.6,0.5,4,16,0,3,2,3,1,1,1,3,1,4,2.5,39.02,6,2.3412,0.384615385,9.6,88.63,0.04,16.46,86.79,0.03,16.67,87.71,0.035,16.565
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2028P0001_953,TMS21F2028P0001,TMS18F1299P0012/TMS14F1285P0006,TMS21F2028,,953,48,,1,,48,8,1,5,5,7,1,0,1,1,0,0,2,1,0,7,3,5,5,55,45,70,50,55,45,60,46.7,135,150,140,141.7,93,45,55,48,55,51.7,2,2,1,1.7,0.7,0.8,0.7,0.7,5,23,3,5,2,3,1,1,1,3,1,5.95,9.75,38.37,23.4,8.97858,0.621019108,14.28,92.11,0.45,14.94,91.25,0.13,14.89,91.68,0.29,14.915
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2044P0025_954,TMS21F2044P0025,TMS15F1302P0020/TMS15F1329P0005,TMS21F2044,,954,48,,1,,48,7,0.6,3,5,3,4,1,4,4,1,1,2,1,1,7,7,5,5,50,0,20,0,50,40,40,13.3,120,100,50,90,68,,,,,,,,,,0.6,0.5,0.3,0.4,4,10,1,3,2,3,1,1,1,3,1,1.2,2,33.26,4.8,1.59648,0.625,2.88,85.99,0.03,14.26,88.36,0.02,14.86,87.175,0.025,14.56
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2121P0012_955,TMS21F2121P0012,TMS18F1015P0015/TMS15F1100P0005,TMS21F2121,,955,48,,1,,48,6,1,5,5,5,1,0,1,1,0,0,2,1,0,7,7,5,5,65,45,65,25,40,30,56.7,33.3,135,145,145,141.7,90,35,25,32,25,28.3,1,3,3,2.3,0.5,0.8,0.9,0.7,5,31,1,5,2,3,1,1,1,3,1,10.55,10.45,37.31,25.08,9.357348,0.497619048,25.32,88.78,-0.11,16.23,88.97,-0.11,16.33,88.875,-0.11,16.28
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2084P0023_956,TMS21F2084P0023,TMS13F1304P0003/TMS15F1302P0027,TMS21F2084,,956,48,,1,,48,5,1,5,5,5,1,0,1,1,0,0,3,0.4,2,5,7,5,5,0,0,50,0,45,0,31.7,0,95,155,100,116.7,69,,,,,,,,,,0.6,0.9,0.6,0.7,5,9,4,3,2,3,1,1,1,3,1,2.8,3.2,39.74,7.68,3.052032,0.533333333,6.72,90.59,0.2,14.26,90.01,0.08,13.68,90.3,0.14,13.97
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2234P0010_957,TMS21F2234P0010,TMS15F1329P0005/?,TMS21F2234,,957,48,,1,,48,4,1,5,5,3,3,0.6,2,2.5,0.4,0.5,3,0.6,1,7,7,5,5,40,30,45,30,30,0,38.3,20,115,120,130,121.7,70,30,30,24,35,31.7,2,2,2,2,0.8,0.8,0.7,0.7,5,25,0,5,2,3,1,1,1,3,1,7.5,9.25,35.95,22.2,7.9809,0.552238806,18,88.79,0.24,16.12,88.3,0.54,14.83,88.545,0.39,15.475
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMEB419_958,TMEB419,,TMEB419,DARTSEQLD,958,48,1,1,,48,3,0.6,3,3,5,1,0,1,1,0,0,2,1,0,7,7,5,5,65,0,65,0,55,0,61.7,0,145,165,145,151.7,99,,,,,,,,,,0.8,1,0.8,0.9,2,6,2,3,2,3,1,1,1,3,1,3.45,2.75,,6.6,,0.443548387,8.28,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2128P0002_959,TMS21F2128P0002,TMS15F1302P0020/TMS18F1159P0011,TMS21F2128,,959,48,,1,,48,2,1,5,5,5,1,0,1,1,0,0,2,1,0,7,7,5,5,55,40,50,0,60,40,55,26.7,105,130,120,118.3,80,45,,,45,45,1,,1,1,0.8,0.7,0.7,0.7,5,6,8,3,2,3,1,2,2,3,1,3.7,2.95,35.46,7.08,2.510568,0.443609023,8.88,86.38,0.52,26.83,87.82,0.61,26.92,87.1,0.565,26.875
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2092P0016_960,TMS21F2092P0016,TMS18F1047P0024/TMS15F1302P0027,TMS21F2092,,960,48,,1,,48,1,1,5,5,7,1,0,1,1,0,0,3,0.4,2,7,7,5,5,55,45,60,45,45,40,53.3,43.3,125,130,115,123.3,83,45,50,45,35,43.3,2,2,1,1.7,0.7,0.9,0.7,0.8,5,39,3,5,2,2,1,1,1,3,1,5.25,14.6,36.6,35.04,12.82464,0.735516373,12.6,88.39,0.26,16.74,87.81,0.3,16.76,88.1,0.28,16.75
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2090P0024_961,TMS21F2090P0024,TMS18F1047P0024/TMS18F1309P0044,TMS21F2090,,961,49,,1,,49,1,1,5,5,5,4,1,4,4,1,1,2,0.6,0,7,9,3,5,75,0,70,0,65,0,70,0,155,150,155,153.3,103,,,,,,,,,,0.7,0.7,0.7,0.7,5,18,0,5,2,2,1,1,1,3,1,3.15,5.75,38.06,13.8,5.25228,0.646067416,7.56,89.88,0.15,17.49,87.84,0.22,17.81,88.86,0.185,17.65
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2020P0001_962,TMS21F2020P0001,TMS18F1327P0021/TMS15F1329P0005,TMS21F2020,,962,49,,1,,49,2,1,5,5,3,1,0,1,1,0,0,3,1,2,7,7,5,5,45,0,45,0,45,0,45,0,165,155,150,156.7,91,,,,,,,,,,0.9,0.7,0.8,0.8,5,25,2,5,2,3,1,1,1,3,1,9.2,9.55,36.65,22.92,8.40018,0.509333333,22.08,90.37,0.14,16.6,86.28,0.34,17.22,88.325,0.24,16.91
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2074P0006_963,TMS21F2074P0006,TMS18F1309P0044/TMS18F1420P0006,TMS21F2074,,963,49,,1,,49,3,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,7,5,5,70,0,80,0,65,0,71.7,0,155,145,130,143.3,103,50,,,,50,1,,,1,0.1,0.7,0.6,0.4,5,10,8,3,2,3,1,1,1,3,1,5.55,2.75,39.59,6.6,2.61294,0.331325301,13.32,88.82,0.08,17.27,89.28,0.08,17.27,89.05,0.08,17.27
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2243P0029_964,TMS21F2243P0029,TMS18F1157P0033/?,TMS21F2243,,964,49,,1,,49,4,1,5,5,5,4,1,4,4,1,1,3,1,0,7,7,5,5,40,0,75,0,35,0,50,0,85,130,90,101.7,73,,,,,,,,,,0.5,0.6,0.5,0.5,5,8,1,3,2,2,1,1,1,3,1,2.1,3.35,38.44,8.04,3.090576,0.614678899,5.04,94.03,0.2,16.7,93.18,0.15,16.5,93.605,0.175,16.6
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2012P0002_965,TMS21F2012P0002,TMS18F1481P0029/TMS15F1329P0005,TMS21F2012,,965,49,,1,,49,5,1,5,5,3,1,0,1,1,0,0,2,0.6,0,7,7,5,5,65,40,50,35,40,35,51.7,36.7,100,105,105,103.3,72,35,40,37,45,40,2,2,2,2,0.4,0.5,0.8,0.6,5,13,0,5,2,2,1,1,1,3,1,3.3,4.5,44.56,10.8,4.81248,0.576923077,7.92,87.42,0.24,16.37,88.84,0.17,16.36,88.13,0.205,16.365
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2019P0009_966,TMS21F2019P0009,TMS18F1327P0021/TMS15F1100P0005,TMS21F2019,,966,49,,1,,49,6,1,5,5,5,1,0,1,1,0,0,3,0.8,1,7,7,5,5,35,0,45,0,45,0,41.7,0,135,150,140,141.7,82,40,45,17,45,43.3,1,1,2,1.3,0.6,0.7,0.8,0.7,5,24,1,5,2,3,1,1,1,3,1,11.5,5.5,39.28,13.2,5.18496,0.323529412,27.6,88.22,0.13,14.06,86.68,0.15,14.33,87.45,0.14,14.195
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2010P0005_967,TMS21F2010P0005,TMS18F1481P0029/TMS18F1269P0003,TMS21F2010,,967,49,,1,,49,7,0.8,4,4,5,4,1,4,4,1,1,3,1,2,5,9,5,5,65,0,50,0,65,0,60,0,130,115,150,131.7,85,,,,,,,,,,0.5,0.6,0.6,0.6,4,6,0,3,2,,1,1,1,3,1,1.1,1,,2.4,,0.476190476,2.64,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0007_968,TMS21F2242P0007,TMS15F1474P0004/?,TMS21F2242,,968,49,,1,,49,8,0.8,4,4,5,3,1,1,2,0,0.5,3,0.5,2,7,7,5,5,65,0,60,0,55,0,60,0,160,155,125,146.7,99,,,,,,,,,,0.6,0.6,0.5,0.6,4,24,0,3,2,3,1,1,1,3,1,2.9,4.1,29.25,9.84,2.8782,0.585714286,6.96,86.85,0.48,19.88,85.86,0.56,19.47,86.355,0.52,19.675
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2241P0072_969,TMS21F2241P0072,TMS18F1095P0041/?,TMS21F2241,,969,49,,1,,49,9,1,5,5,5,1,0,1,1,0,0,3,1,1,7,7,5,5,50,0,45,0,50,0,48.3,0,125,110,110,115,76,,,,,,,,,,0.8,0.6,0.7,0.7,5,15,3,3,2,3,1,1,1,3,1,3.4,4.95,34.27,11.88,4.071276,0.592814371,8.16,87.53,0.15,28.11,84.44,0.32,26,85.985,0.235,27.055
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMEB419_970,TMEB419,,TMEB419,DARTSEQLD,970,49,1,1,,49,10,1,5,5,5,1,0,1,1,0,0,2,0.4,0,7,7,5,5,58,0,65,0,60,0,61,0,170,170,155,165,104.6,,,,,,,,,,0.9,0.9,0.8,0.9,5,14,3,5,2,3,1,1,1,3,1,4.35,7.75,,18.6,,0.640495868,10.44,91.01,0.31,14.98,89.7,0.14,15.93,90.355,0.225,15.455
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2049P0005_971,TMS21F2049P0005,TMS15F1474P0007/TMS18F1309P0044,TMS21F2049,,971,49,,1,,49,11,1,5,5,7,1,0,1,1,0,0,2,1,2,7,9,3,5,50,0,55,0,50,0,51.7,0,110,130,110,116.7,79,,,,,,,,,,0.6,0.7,0.5,0.6,5,7,7,3,2,3,1,1,1,3,1,2.95,1.85,,4.44,,0.385416667,7.08,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2243P0060_972,TMS21F2243P0060,TMS18F1157P0033/?,TMS21F2243,,972,49,,1,,49,12,1,5,5,5,1,0,1,1,0,0,3,0.6,0,5,5,5,5,45,0,50,0,50,0,48.3,0,120,95,120,111.7,72,,,,60,60,,,1,1,0.5,0.3,0.8,0.5,5,13,2,3,2,2,1,1,1,3,1,1.75,3.4,42.16,8.16,3.440256,0.660194175,4.2,89.43,0.34,17.71,88.03,0.56,16.87,88.73,0.45,17.29
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2019P0007_973,TMS21F2019P0007,TMS18F1327P0021/TMS15F1100P0005,TMS21F2019,,973,49,,1,,49,13,1,5,5,5,1,0,1,1,0,0,2,1,1,5,7,5,5,75,55,65,50,80,60,73.3,55,155,155,150,153.3,106,60,60,57,60,60,2,2,2,2,0.8,0.7,0.9,0.8,5,19,0,5,2,3,1,1,1,3,1,7.8,6,43.1,14.4,6.2064,0.434782609,18.72,89.17,-0.13,13.85,89.77,-0.13,13.99,89.47,-0.13,13.92
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0010_974,TMS21F2242P0010,TMS15F1474P0004/?,TMS21F2242,,974,49,,1,,49,14,1,5,5,5,1,0,1,1,0,0,2,1,0,7,7,5,5,45,35,45,35,40,25,43.3,31.7,115,125,125,121.7,74,40,35,34,30,35,2,2,2,2,1.1,0.7,0.8,0.9,5,22,1,5,2,3,1,1,1,3,1,4,9.55,38.72,22.92,8.874624,0.704797048,9.6,88.51,0.59,14.2,89.67,0.46,14.47,89.09,0.525,14.335
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2245P0114_975,TMS21F2245P0114,TMS18F1047P0024/?,TMS21F2245,,975,49,,1,,49,15,1,5,5,5,1,0,3,2,0.2,0.1,2,1,0,7,7,5,5,70,50,60,0,55,0,61.7,16.7,195,173,170,179.3,110.6,130,136,63.2,55,107,2,1,3,2,1.1,0.9,1.2,1,5,24,4,5,2,3,1,1,1,3,1,12.25,11.2,35.11,26.88,9.437568,0.47761194,29.4,91.13,0.03,15.83,89.25,0.06,16.1,90.19,0.045,15.965
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2057P0011_976,TMS21F2057P0011,TMS18F1015P0015/TMS18F1095P0041,TMS21F2057,,976,49,,1,,49,16,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,3,,5,45,0,60,0,40,0,48.3,0,110,85,105,100,68,60,,,,60,1,,,1,0.8,0.4,0.5,0.6,5,12,1,5,2,3,1,1,1,3,1,1.6,3.85,,9.24,,0.706422018,3.84,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2019P0003_977,TMS21F2019P0003,TMS18F1327P0021/TMS15F1100P0005,TMS21F2019,,977,49,,1,,49,17,1,5,5,5,1,0,1,1,0,0,2,1,2,7,7,5,5,50,0,55,40,45,0,50,13.3,130,145,125,133.3,85,60,55,31,45,53.3,1,2,1,1.3,0.6,0.8,0.5,0.6,5,26,2,3,2,2,1,2,2,3,1,6.05,9.95,35.81,23.88,8.551428,0.621875,14.52,89.14,0.39,16.68,88.97,0.11,16.17,89.055,0.25,16.425
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2017P0002_978,TMS21F2017P0002,TMS18F1327P0021/TMS18F1269P0003,TMS21F2017,,978,49,,1,,49,18,1,5,5,7,1,0,1,1,0,0,2,0.6,2,7,9,5,5,65,0,60,0,70,0,65,0,160,145,145,150,100,35,30,13,,32.5,1,1,,1,0.7,0.7,0.6,0.7,5,35,0,5,2,2,1,1,1,3,1,7.85,13.15,40.31,31.56,12.721836,0.626190476,18.84,89.14,0.39,14.5,88.46,0.01,14.79,88.8,0.2,14.645
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS13F1343P0022_979,TMS13F1343P0022,IITA-TMS-IBA970425/IITA-TMS-IBA930007,TMS13F1343,DARTSEQLD,979,49,1,1,,49,19,1,5,5,5,1,0,1,1,0,0,2,1,1,7,7,5,5,45,30,55,40,45,35,48.3,35,110,120,90,106.7,75,40,45,38,,42.5,1,1,,1,0.5,0.7,0.3,0.5,5,32,1,5,2,3,1,1,1,3,1,4.45,10.7,,25.68,,0.706270627,10.68,87,0.29,15.35,89.43,0.13,15.36,88.215,0.21,15.355
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2016P0001_980,TMS21F2016P0001,TMS18F1327P0021/TMS14F1285P0006,TMS21F2016,,980,49,,1,,49,20,1,5,5,7,1,0,1,1,0,0,2,1,2,7,7,5,5,60,55,55,0,70,0,61.7,18.3,140,115,135,130,88,80,60,39,60,66.7,1,1,1,1,0.8,0.5,0.7,0.7,5,24,1,5,2,2,1,1,1,3,1,5.8,13.65,38.33,32.76,12.556908,0.701799486,13.92,90.24,0.4,17.21,89.38,0.15,17.39,89.81,0.275,17.3
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2245P0079_981,TMS21F2245P0079,TMS18F1047P0024/?,TMS21F2245,,981,50,,1,,50,20,1,5,5,7,3,0.6,1,2,0,0.3,2,1,0,7,9,5,5,110,80,115,85,95,70,106.7,78.3,180,190,170,180,138,85,95,83,75,85,1,2,1,1.3,0.8,1,0.7,0.8,5,36,0,7,2,2,1,1,1,3,1,8,14.4,35.31,34.56,12.203136,0.642857143,19.2,86.03,0.73,16,87.3,0.42,15.73,86.665,0.575,15.865
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2056P0011_982,TMS21F2056P0011,TMS18F1015P0015/TMS18F1269P0003,TMS21F2056,,982,50,,1,,50,19,1,5,5,5,3,0.8,3,3,1,0.9,2,1,1,5,9,3,5,75,50,65,55,50,0,63.3,35,190,185,210,195,113,65,60,46,95,73.3,2,2,1,1.7,0.8,0.8,0.8,0.8,5,26,0,5,2,2,1,2,2,5,1,9.8,6.15,37.6,14.76,5.54976,0.385579937,23.52,87.35,0.38,25.73,87.68,0.32,26.08,87.515,0.35,25.905
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2061P0002_983,TMS21F2061P0002,TMS18F1015P0015/TMS18F1051P0039,TMS21F2061,,983,50,,1,,50,18,1,5,5,7,1,0,1,1,0,0,2,1,0,5,5,5,5,85,70,85,65,95,65,88.3,66.7,175,175,165,171.7,123,85,75,72,75,78.3,2,1,2,1.7,0.8,0.7,0.9,0.8,5,31,1,5,2,2,1,1,1,3,1,6.8,7.15,41.38,17.16,7.100808,0.512544803,16.32,88.09,0.21,15.74,89.66,0.7,16.58,88.875,0.455,16.16
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_984,IITA-TMS-IBA070593,IITA-TMS-IBA011277/IITA-TMS-IBA990067,IITA-TMS-IBA070593,DARTSEQLD,984,50,1,1,,50,17,1,5,5,5,1,0,1,1,0,0,2,1,0,7,7,5,5,65,30,75,30,45,25,61.7,28.3,165,185,160,170,107,30,35,30,45,36.7,3,3,3,3,0.8,0.9,0.7,0.8,5,25,0,5,2,3,1,2,4,3,1,9.35,9.65,39.25,23.16,9.0903,0.507894737,22.44,84.77,2.29,41.86,83.49,2.69,39.97,84.13,2.49,40.915
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2048P0004_985,TMS21F2048P0004,TMS15F1474P0007/TMS13F1304P0003,TMS21F2048,,985,50,,1,,50,16,1,5,5,5,3,0.2,3,3,0.2,0.2,3,0.6,0,5,5,5,5,75,0,65,0,55,0,65,0,210,215,180,201.7,124,,,,,,,,,,1.1,1.2,0.9,1,5,42,0,5,2,3,1,2,3,3,1,10.8,13.25,31.8,31.8,10.1124,0.550935551,25.92,83.38,4.36,33.29,83.74,2.95,33.3,83.56,3.655,33.295
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2048P0003_986,TMS21F2048P0003,TMS15F1474P0007/TMS13F1304P0003,TMS21F2048,,986,50,,1,,50,15,1,5,5,5,1,0,2,1.5,0.2,0.1,2,1,0,7,3,5,5,40,0,45,0,40,0,41.7,0,130,160,125,138.3,83,,,,,,,,,,1,0.8,0.6,0.8,5,30,0,5,2,2,1,2,3,3,1,3.8,10.35,26.96,24.84,6.696864,0.731448763,9.12,83.76,3.93,32.34,85.77,4.72,33.62,84.765,4.325,32.98
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2048P0001_987,TMS21F2048P0001,TMS15F1474P0007/TMS13F1304P0003,TMS21F2048,,987,50,,1,,50,14,1,5,5,5,1,0,1,1,0,0,3,1,0,7,7,5,5,65,50,55,0,60,45,60,31.7,160,140,170,156.7,96,55,,,50,52.5,1,,1,1,0.7,0.5,0.7,0.6,5,25,0,5,2,3,1,1,1,3,1,4.1,7.1,43.23,17.04,7.366392,0.633928571,9.84,88.86,0.59,15.73,86.98,0.41,15.54,87.92,0.5,15.635
